"area","value","date","unit","description","name","iso3c"
"Tajikistan",10.8000037591665,2002,"%","Annual GDP growth","GDP growth",NA
"Tajikistan",9.58083617842951,2001,"%","Annual GDP growth","GDP growth",NA
"Tajikistan",8.32432449473859,2000,"%","Annual GDP growth","GDP growth",NA
"Tajikistan",3.69955071665851,1999,"%","Annual GDP growth","GDP growth",NA
"Tajikistan",5.31286765940042,1998,"%","Annual GDP growth","GDP growth",NA
"Tajikistan",1.68067413588066,1997,"%","Annual GDP growth","GDP growth",NA
"Tajikistan",-16.6999984353389,1996,"%","Annual GDP growth","GDP growth",NA
"Tajikistan",-12.416322231899,1995,"%","Annual GDP growth","GDP growth",NA
"Tajikistan",-21.2999980130949,1994,"%","Annual GDP growth","GDP growth",NA
"Tajikistan",-16.3999998448822,1993,"%","Annual GDP growth","GDP growth",NA
"Tajikistan",-29.0000010554471,1992,"%","Annual GDP growth","GDP growth",NA
"Tajikistan",-7.09999909622525,1991,"%","Annual GDP growth","GDP growth",NA
"Tajikistan",-0.59999963133663,1990,"%","Annual GDP growth","GDP growth",NA
"Tajikistan",4.1,2015,"%","<$1.90/day (2011PPP)","Poverty",NA
"Tajikistan",4,2009,"%","<$1.90/day (2011PPP)","Poverty",NA
"Tajikistan",9.2,2007,"%","<$1.90/day (2011PPP)","Poverty",NA
"Tajikistan",13.3,2004,"%","<$1.90/day (2011PPP)","Poverty",NA
"Tajikistan",27,2003,"%","<$1.90/day (2011PPP)","Poverty",NA
"Tajikistan",50.7,1999,"%","<$1.90/day (2011PPP)","Poverty",NA
"Tajikistan",34,2015,"Gini index","","Inequality",NA
"Tajikistan",30.8,2009,"Gini index","","Inequality",NA
"Tajikistan",32.2,2007,"Gini index","","Inequality",NA
"Tajikistan",33.6,2004,"Gini index","","Inequality",NA
"Tajikistan",32.7,2003,"Gini index","","Inequality",NA
"Tajikistan",29.5,1999,"Gini index","","Inequality",NA
"Tajikistan",19.7719647842925,2018,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",20.2832963188861,2017,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",20.8569765086156,2016,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",21.5905747207608,2015,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",23.7737836738595,2014,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",21.32088784652,2013,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",23.3268165616333,2012,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",23.8355098416752,2011,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",19.5866775137511,2010,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",18.5520032964103,2009,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",19.8672841249223,2008,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",19.4347255630877,2007,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",21.4510669294712,2006,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",21.1916853994949,2005,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",19.222350137013,2004,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",24.1945646238501,2003,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",22.2320978875952,2002,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",23.8084093923083,2001,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",25.1245312587452,2000,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",25.3886394052045,1999,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",25.1013069345557,1998,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",32.0118294094944,1997,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",36.0359273670558,1996,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",36.6916905444126,1995,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",19.6381188118812,1994,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",20.9798319803128,1993,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",29.5208655332303,1992,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",36.094674556213,1991,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",33.3333333333333,1990,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Tajikistan",45.7599983215332,2018,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",46.6800003051758,2017,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",47.7599983215332,2016,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",48.560001373291,2015,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",49.4000015258789,2014,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",50.2099990844727,2013,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",51.0499992370605,2012,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",51.75,2011,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",52.5499992370605,2010,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",53.1300010681152,2009,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",53.810001373291,2008,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",54.4700012207031,2007,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",54.9199981689453,2006,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",55.2000007629395,2005,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",55.7099990844727,2004,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",56.8499984741211,2003,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",57.8199996948242,2002,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",58.689998626709,2001,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",59.4199981689453,2000,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",59.7099990844727,1999,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",59.7200012207031,1998,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",59.3600006103516,1997,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",58.9599990844727,1996,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",58.0400009155273,1995,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",57,1994,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",55.8899993896484,1993,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",54.9500007629395,1992,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",53.9599990844727,1991,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Tajikistan",111.29,2018,"2004-2006=100","","Food production index",NA
"Tajikistan",106.5,2017,"2004-2006=100","","Food production index",NA
"Tajikistan",103.12,2016,"2004-2006=100","","Food production index",NA
"Tajikistan",100.42,2015,"2004-2006=100","","Food production index",NA
"Tajikistan",96.46,2014,"2004-2006=100","","Food production index",NA
"Tajikistan",95.56,2013,"2004-2006=100","","Food production index",NA
"Tajikistan",85.81,2012,"2004-2006=100","","Food production index",NA
"Tajikistan",78.44,2011,"2004-2006=100","","Food production index",NA
"Tajikistan",76,2010,"2004-2006=100","","Food production index",NA
"Tajikistan",72.4,2009,"2004-2006=100","","Food production index",NA
"Tajikistan",63.44,2008,"2004-2006=100","","Food production index",NA
"Tajikistan",58.09,2007,"2004-2006=100","","Food production index",NA
"Tajikistan",54.94,2006,"2004-2006=100","","Food production index",NA
"Tajikistan",52.05,2005,"2004-2006=100","","Food production index",NA
"Tajikistan",48.99,2004,"2004-2006=100","","Food production index",NA
"Tajikistan",42.27,2003,"2004-2006=100","","Food production index",NA
"Tajikistan",38.51,2002,"2004-2006=100","","Food production index",NA
"Tajikistan",33.89,2001,"2004-2006=100","","Food production index",NA
"Tajikistan",32.44,2000,"2004-2006=100","","Food production index",NA
"Tajikistan",27.94,1999,"2004-2006=100","","Food production index",NA
"Tajikistan",26.2,1998,"2004-2006=100","","Food production index",NA
"Tajikistan",30.13,1997,"2004-2006=100","","Food production index",NA
"Tajikistan",29.18,1996,"2004-2006=100","","Food production index",NA
"Tajikistan",32.88,1995,"2004-2006=100","","Food production index",NA
"Tajikistan",33.31,1994,"2004-2006=100","","Food production index",NA
"Tajikistan",34.62,1993,"2004-2006=100","","Food production index",NA
"Tajikistan",42.44,1992,"2004-2006=100","","Food production index",NA
"Tajikistan",10.2117192522587,2000,"%","Food over merchandise imports","Food imports",NA
"Tajikistan",34.063693349665,2018,"%","Share of total land","Agricultural land",NA
"Tajikistan",34.1530369623172,2017,"%","Share of total land","Agricultural land",NA
"Tajikistan",34.10548310397,2016,"%","Share of total land","Agricultural land",NA
"Tajikistan",34.1400677282225,2015,"%","Share of total land","Agricultural land",NA
"Tajikistan",34.165549839321,2014,"%","Share of total land","Agricultural land",NA
"Tajikistan",33.911117462132,2013,"%","Share of total land","Agricultural land",NA
"Tajikistan",33.9311231780509,2012,"%","Share of total land","Agricultural land",NA
"Tajikistan",33.9582737925121,2011,"%","Share of total land","Agricultural land",NA
"Tajikistan",33.9789939982852,2010,"%","Share of total land","Agricultural land",NA
"Tajikistan",34.0054301228923,2009,"%","Share of total land","Agricultural land",NA
"Tajikistan",33.7739354101172,2008,"%","Share of total land","Agricultural land",NA
"Tajikistan",33.7882252072021,2007,"%","Share of total land","Agricultural land",NA
"Tajikistan",33.8310945984567,2006,"%","Share of total land","Agricultural land",NA
"Tajikistan",33.3809659902829,2005,"%","Share of total land","Agricultural land",NA
"Tajikistan",33.2237782223492,2004,"%","Share of total land","Agricultural land",NA
"Tajikistan",32.8379537010574,2003,"%","Share of total land","Agricultural land",NA
"Tajikistan",32.6593312374964,2002,"%","Share of total land","Agricultural land",NA
"Tajikistan",32.6736210345813,2001,"%","Share of total land","Agricultural land",NA
"Tajikistan",32.6736210345813,2000,"%","Share of total land","Agricultural land",NA
"Tajikistan",32.6378965418691,1999,"%","Share of total land","Agricultural land",NA
"Tajikistan",32.4878536724779,1998,"%","Share of total land","Agricultural land",NA
"Tajikistan",32.5950271506145,1997,"%","Share of total land","Agricultural land",NA
"Tajikistan",32.7593598170906,1996,"%","Share of total land","Agricultural land",NA
"Tajikistan",32.7379251214633,1995,"%","Share of total land","Agricultural land",NA
"Tajikistan",31.9376964847099,1994,"%","Share of total land","Agricultural land",NA
"Tajikistan",32.4592740783081,1993,"%","Share of total land","Agricultural land",NA
"Tajikistan",32.0734495570163,1992,"%","Share of total land","Agricultural land",NA
"Tajikistan",3.0391238561856,2018,"%","Share of total land","Forest land",NA
"Tajikistan",3.0391238561856,2017,"%","Share of total land","Forest land",NA
"Tajikistan",3.0391238561856,2016,"%","Share of total land","Forest land",NA
"Tajikistan",3.0391238561856,2015,"%","Share of total land","Forest land",NA
"Tajikistan",3.0222068508351,2014,"%","Share of total land","Forest land",NA
"Tajikistan",2.97999428408117,2013,"%","Share of total land","Forest land",NA
"Tajikistan",2.96313232352101,2012,"%","Share of total land","Forest land",NA
"Tajikistan",2.94627036296085,2011,"%","Share of total land","Forest land",NA
"Tajikistan",2.92940840240069,2010,"%","Share of total land","Forest land",NA
"Tajikistan",2.92940840240069,2009,"%","Share of total land","Forest land",NA
"Tajikistan",2.92940840240069,2008,"%","Share of total land","Forest land",NA
"Tajikistan",2.92940840240069,2007,"%","Share of total land","Forest land",NA
"Tajikistan",2.92940840240069,2006,"%","Share of total land","Forest land",NA
"Tajikistan",2.92940840240069,2005,"%","Share of total land","Forest land",NA
"Tajikistan",2.92940840240069,2004,"%","Share of total land","Forest land",NA
"Tajikistan",2.92940840240069,2003,"%","Share of total land","Forest land",NA
"Tajikistan",2.92940840240069,2002,"%","Share of total land","Forest land",NA
"Tajikistan",2.92940840240069,2001,"%","Share of total land","Forest land",NA
"Tajikistan",2.92940840240069,2000,"%","Share of total land","Forest land",NA
"Tajikistan",2.9279794226922,1999,"%","Share of total land","Forest land",NA
"Tajikistan",2.92655044298371,1998,"%","Share of total land","Forest land",NA
"Tajikistan",2.92512146327522,1997,"%","Share of total land","Forest land",NA
"Tajikistan",2.92369248356673,1996,"%","Share of total land","Forest land",NA
"Tajikistan",2.92226350385825,1995,"%","Share of total land","Forest land",NA
"Tajikistan",2.92083452414976,1994,"%","Share of total land","Forest land",NA
"Tajikistan",2.91940554444127,1993,"%","Share of total land","Forest land",NA
"Tajikistan",2.91797656473278,1992,"%","Share of total land","Forest land",NA
"Tajikistan",2.9151186053158,1991,"%","Share of total land","Forest land",NA
"Tajikistan",2.9151186053158,1990,"%","Share of total land","Forest land",NA
"Tajikistan",3404.6,2018,"kg","Yield per hectare","Cereal yield",NA
"Tajikistan",3461,2017,"kg","Yield per hectare","Cereal yield",NA
"Tajikistan",3348.7,2016,"kg","Yield per hectare","Cereal yield",NA
"Tajikistan",3261,2015,"kg","Yield per hectare","Cereal yield",NA
"Tajikistan",3189.4,2014,"kg","Yield per hectare","Cereal yield",NA
"Tajikistan",3159.4,2013,"kg","Yield per hectare","Cereal yield",NA
"Tajikistan",2891.1,2012,"kg","Yield per hectare","Cereal yield",NA
"Tajikistan",2519.3,2011,"kg","Yield per hectare","Cereal yield",NA
"Tajikistan",3117.2,2010,"kg","Yield per hectare","Cereal yield",NA
"Tajikistan",3119.4,2009,"kg","Yield per hectare","Cereal yield",NA
"Tajikistan",2141,2008,"kg","Yield per hectare","Cereal yield",NA
